file,expected,transcribed,expected_norm,transcribed_norm,cer,wer,mer,wil,wip,hits,substitutions,deletions,insertions,ops,truth,hypothesis
turn_2039_D.wav,"OK yeah alright so with the. I fall 2 days ago. Things that I'm thinking about right now would be possibly a muscle strain, so this could be a gastrocnemius strain to the calf muscle itself, from from the fall which could have pain when you touch it, there could be some swelling and said it would be aggravated by movements. Also could be like injuries to some of that, the ligaments there as well. And however, with this the swelling immobilization for the last two days, as well as the pain kind of being a bit progressive that with swelling and a positive Homan in test and your temperature is a little bit elevated today not quite a fever, but feverish. It does increase the suspicion for deep vein thrombosis and so I think the most likely thing right now is actually a DVT or deep vein thrombosis. And so we will order some diagnostic studies, get an ultrasound of your right calf as well as an X Ray of the right knee to to start OK.",okay yeah alright so with the i for two days ago things that i'm thinking about right now would be possibly a muscle strain so this could be a gastric a strain to the calf muscle itself from from the fall which could have pain when you touch it there could be some swelling and said it would be aggravated by movements also could be like injuries to some of that the ligaments there as well and however with this the swelling immobilization for the last two days as well as the pain kind of being a bit progressive that with swelling and a positive home and in test and your temperature is a little bit elevated today not quite a fever but feverish it does increase the suspicion for deep vein thrombosis and so i think the most likely thing right now is actually a dvt or deep vein thrombosis and so we will orders and diagnostic studies get an ultrasound of you're right calf as well as an x ray of the right need to to start okay,ok yeah alright so with the i fall 2 days ago things that im thinking about right now would be possibly a muscle strain so this could be a gastrocnemius strain to the calf muscle itself from from the fall which could have pain when you touch it there could be some swelling and said it would be aggravated by movements also could be like injuries to some of that the ligaments there as well and however with this the swelling immobilization for the last two days as well as the pain kind of being a bit progressive that with swelling and a positive homan in test and your temperature is a little bit elevated today not quite a fever but feverish it does increase the suspicion for deep vein thrombosis and so i think the most likely thing right now is actually a dvt or deep vein thrombosis and so we will order some diagnostic studies get an ultrasound of your right calf as well as an x ray of the right knee to to start ok,okay yeah alright so with the i for two days ago things that im thinking about right now would be possibly a muscle strain so this could be a gastric a strain to the calf muscle itself from from the fall which could have pain when you touch it there could be some swelling and said it would be aggravated by movements also could be like injuries to some of that the ligaments there as well and however with this the swelling immobilization for the last two days as well as the pain kind of being a bit progressive that with swelling and a positive home and in test and your temperature is a little bit elevated today not quite a fever but feverish it does increase the suspicion for deep vein thrombosis and so i think the most likely thing right now is actually a dvt or deep vein thrombosis and so we will orders and diagnostic studies get an ultrasound of youre right calf as well as an x ray of the right need to to start okay,0.03027027027027027,0.06741573033707865,0.06666666666666667,0.11910112359550562,0.8808988764044944,168,10,0,2,"[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=7, hyp_start_idx=1, hyp_end_idx=7), AlignmentChunk(type='substitute', ref_start_idx=7, ref_end_idx=9, hyp_start_idx=7, hyp_end_idx=9), AlignmentChunk(type='equal', ref_start_idx=9, ref_end_idx=29, hyp_start_idx=9, hyp_end_idx=29), AlignmentChunk(type='insert', ref_start_idx=29, ref_end_idx=29, hyp_start_idx=29, hyp_end_idx=30), AlignmentChunk(type='substitute', ref_start_idx=29, ref_end_idx=30, hyp_start_idx=30, hyp_end_idx=31), AlignmentChunk(type='equal', ref_start_idx=30, ref_end_idx=104, hyp_start_idx=31, hyp_end_idx=105), AlignmentChunk(type='insert', ref_start_idx=104, ref_end_idx=104, hyp_start_idx=105, hyp_end_idx=106), AlignmentChunk(type='substitute', ref_start_idx=104, ref_end_idx=105, hyp_start_idx=106, hyp_end_idx=107), AlignmentChunk(type='equal', ref_start_idx=105, ref_end_idx=153, hyp_start_idx=107, hyp_end_idx=155), AlignmentChunk(type='substitute', ref_start_idx=153, ref_end_idx=155, hyp_start_idx=155, hyp_end_idx=157), AlignmentChunk(type='equal', ref_start_idx=155, ref_end_idx=161, hyp_start_idx=157, hyp_end_idx=163), AlignmentChunk(type='substitute', ref_start_idx=161, ref_end_idx=162, hyp_start_idx=163, hyp_end_idx=164), AlignmentChunk(type='equal', ref_start_idx=162, ref_end_idx=173, hyp_start_idx=164, hyp_end_idx=175), AlignmentChunk(type='substitute', ref_start_idx=173, ref_end_idx=174, hyp_start_idx=175, hyp_end_idx=176), AlignmentChunk(type='equal', ref_start_idx=174, ref_end_idx=177, hyp_start_idx=176, hyp_end_idx=179), AlignmentChunk(type='substitute', ref_start_idx=177, ref_end_idx=178, hyp_start_idx=179, hyp_end_idx=180)]]","[['ok', 'yeah', 'alright', 'so', 'with', 'the', 'i', 'fall', '2', 'days', 'ago', 'things', 'that', 'im', 'thinking', 'about', 'right', 'now', 'would', 'be', 'possibly', 'a', 'muscle', 'strain', 'so', 'this', 'could', 'be', 'a', 'gastrocnemius', 'strain', 'to', 'the', 'calf', 'muscle', 'itself', 'from', 'from', 'the', 'fall', 'which', 'could', 'have', 'pain', 'when', 'you', 'touch', 'it', 'there', 'could', 'be', 'some', 'swelling', 'and', 'said', 'it', 'would', 'be', 'aggravated', 'by', 'movements', 'also', 'could', 'be', 'like', 'injuries', 'to', 'some', 'of', 'that', 'the', 'ligaments', 'there', 'as', 'well', 'and', 'however', 'with', 'this', 'the', 'swelling', 'immobilization', 'for', 'the', 'last', 'two', 'days', 'as', 'well', 'as', 'the', 'pain', 'kind', 'of', 'being', 'a', 'bit', 'progressive', 'that', 'with', 'swelling', 'and', 'a', 'positive', 'homan', 'in', 'test', 'and', 'your', 'temperature', 'is', 'a', 'little', 'bit', 'elevated', 'today', 'not', 'quite', 'a', 'fever', 'but', 'feverish', 'it', 'does', 'increase', 'the', 'suspicion', 'for', 'deep', 'vein', 'thrombosis', 'and', 'so', 'i', 'think', 'the', 'most', 'likely', 'thing', 'right', 'now', 'is', 'actually', 'a', 'dvt', 'or', 'deep', 'vein', 'thrombosis', 'and', 'so', 'we', 'will', 'order', 'some', 'diagnostic', 'studies', 'get', 'an', 'ultrasound', 'of', 'your', 'right', 'calf', 'as', 'well', 'as', 'an', 'x', 'ray', 'of', 'the', 'right', 'knee', 'to', 'to', 'start', 'ok']]","[['okay', 'yeah', 'alright', 'so', 'with', 'the', 'i', 'for', 'two', 'days', 'ago', 'things', 'that', 'im', 'thinking', 'about', 'right', 'now', 'would', 'be', 'possibly', 'a', 'muscle', 'strain', 'so', 'this', 'could', 'be', 'a', 'gastric', 'a', 'strain', 'to', 'the', 'calf', 'muscle', 'itself', 'from', 'from', 'the', 'fall', 'which', 'could', 'have', 'pain', 'when', 'you', 'touch', 'it', 'there', 'could', 'be', 'some', 'swelling', 'and', 'said', 'it', 'would', 'be', 'aggravated', 'by', 'movements', 'also', 'could', 'be', 'like', 'injuries', 'to', 'some', 'of', 'that', 'the', 'ligaments', 'there', 'as', 'well', 'and', 'however', 'with', 'this', 'the', 'swelling', 'immobilization', 'for', 'the', 'last', 'two', 'days', 'as', 'well', 'as', 'the', 'pain', 'kind', 'of', 'being', 'a', 'bit', 'progressive', 'that', 'with', 'swelling', 'and', 'a', 'positive', 'home', 'and', 'in', 'test', 'and', 'your', 'temperature', 'is', 'a', 'little', 'bit', 'elevated', 'today', 'not', 'quite', 'a', 'fever', 'but', 'feverish', 'it', 'does', 'increase', 'the', 'suspicion', 'for', 'deep', 'vein', 'thrombosis', 'and', 'so', 'i', 'think', 'the', 'most', 'likely', 'thing', 'right', 'now', 'is', 'actually', 'a', 'dvt', 'or', 'deep', 'vein', 'thrombosis', 'and', 'so', 'we', 'will', 'orders', 'and', 'diagnostic', 'studies', 'get', 'an', 'ultrasound', 'of', 'youre', 'right', 'calf', 'as', 'well', 'as', 'an', 'x', 'ray', 'of', 'the', 'right', 'need', 'to', 'to', 'start', 'okay']]"
turn_203_D.wav,What brings you in here today?,what brings you in here today,what brings you in here today,what brings you in here today,0.0,0.0,0.0,0.0,1.0,6,0,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=6, hyp_start_idx=0, hyp_end_idx=6)]]","[['what', 'brings', 'you', 'in', 'here', 'today']]","[['what', 'brings', 'you', 'in', 'here', 'today']]"
turn_2040_P.wav,OK sounds good. Thank you so much.,o j sounds good thank you so much,ok sounds good thank you so much,o j sounds good thank you so much,0.0625,0.2857142857142857,0.25,0.3571428571428572,0.6428571428571428,6,1,0,1,"[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=7, hyp_start_idx=2, hyp_end_idx=8)]]","[['ok', 'sounds', 'good', 'thank', 'you', 'so', 'much']]","[['o', 'j', 'sounds', 'good', 'thank', 'you', 'so', 'much']]"
turn_2041_D.wav,How may I help you?,how may i help you,how may i help you,how may i help you,0.0,0.0,0.0,0.0,1.0,5,0,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=5, hyp_start_idx=0, hyp_end_idx=5)]]","[['how', 'may', 'i', 'help', 'you']]","[['how', 'may', 'i', 'help', 'you']]"
turn_2042_P.wav,"I just came in here today, I've been having a lot of shoulder pain that's just kind of left me not doing any of my activities recently. Just in my left shoulder.",i just came in here today i've been having a lot of shoulder pain that's just kind of left me not doing any of my activities recently just in my left shoulder,i just came in here today ive been having a lot of shoulder pain thats just kind of left me not doing any of my activities recently just in my left shoulder,i just came in here today ive been having a lot of shoulder pain thats just kind of left me not doing any of my activities recently just in my left shoulder,0.0,0.0,0.0,0.0,1.0,32,0,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=32, hyp_start_idx=0, hyp_end_idx=32)]]","[['i', 'just', 'came', 'in', 'here', 'today', 'ive', 'been', 'having', 'a', 'lot', 'of', 'shoulder', 'pain', 'thats', 'just', 'kind', 'of', 'left', 'me', 'not', 'doing', 'any', 'of', 'my', 'activities', 'recently', 'just', 'in', 'my', 'left', 'shoulder']]","[['i', 'just', 'came', 'in', 'here', 'today', 'ive', 'been', 'having', 'a', 'lot', 'of', 'shoulder', 'pain', 'thats', 'just', 'kind', 'of', 'left', 'me', 'not', 'doing', 'any', 'of', 'my', 'activities', 'recently', 'just', 'in', 'my', 'left', 'shoulder']]"
turn_2043_D.wav,"OK and when, when did this pain start?",okay and when when did this pain start,ok and when when did this pain start,okay and when when did this pain start,0.05555555555555555,0.125,0.125,0.234375,0.765625,7,1,0,0,"[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=8, hyp_start_idx=1, hyp_end_idx=8)]]","[['ok', 'and', 'when', 'when', 'did', 'this', 'pain', 'start']]","[['okay', 'and', 'when', 'when', 'did', 'this', 'pain', 'start']]"
turn_2044_P.wav,"It started 5 days ago but it became pretty bad and I've been kind of having like a somewhat of a pain for the last couple weeks, but it got really bad just this week.",started five days ago but it became pretty bad and i've been kind of having like a somewhat of a pain for the last couple weeks but it it got really bad just this week,it started 5 days ago but it became pretty bad and ive been kind of having like a somewhat of a pain for the last couple weeks but it got really bad just this week,started five days ago but it became pretty bad and ive been kind of having like a somewhat of a pain for the last couple weeks but it it got really bad just this week,0.06134969325153374,0.08571428571428572,0.08333333333333333,0.1110204081632653,0.8889795918367347,33,1,1,1,"[[AlignmentChunk(type='delete', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=0), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=28, hyp_start_idx=2, hyp_end_idx=27), AlignmentChunk(type='insert', ref_start_idx=28, ref_end_idx=28, hyp_start_idx=27, hyp_end_idx=28), AlignmentChunk(type='equal', ref_start_idx=28, ref_end_idx=35, hyp_start_idx=28, hyp_end_idx=35)]]","[['it', 'started', '5', 'days', 'ago', 'but', 'it', 'became', 'pretty', 'bad', 'and', 'ive', 'been', 'kind', 'of', 'having', 'like', 'a', 'somewhat', 'of', 'a', 'pain', 'for', 'the', 'last', 'couple', 'weeks', 'but', 'it', 'got', 'really', 'bad', 'just', 'this', 'week']]","[['started', 'five', 'days', 'ago', 'but', 'it', 'became', 'pretty', 'bad', 'and', 'ive', 'been', 'kind', 'of', 'having', 'like', 'a', 'somewhat', 'of', 'a', 'pain', 'for', 'the', 'last', 'couple', 'weeks', 'but', 'it', 'it', 'got', 'really', 'bad', 'just', 'this', 'week']]"
turn_2045_D.wav,"OK, did you have any trauma to the shoulder like any any injuries or triggers that could have caused the pain?",okay did you have any trauma to the shoulder like any any injuries or triggers that could have caused the pain,ok did you have any trauma to the shoulder like any any injuries or triggers that could have caused the pain,okay did you have any trauma to the shoulder like any any injuries or triggers that could have caused the pain,0.018518518518518517,0.047619047619047616,0.047619047619047616,0.09297052154195018,0.9070294784580498,20,1,0,0,"[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=21, hyp_start_idx=1, hyp_end_idx=21)]]","[['ok', 'did', 'you', 'have', 'any', 'trauma', 'to', 'the', 'shoulder', 'like', 'any', 'any', 'injuries', 'or', 'triggers', 'that', 'could', 'have', 'caused', 'the', 'pain']]","[['okay', 'did', 'you', 'have', 'any', 'trauma', 'to', 'the', 'shoulder', 'like', 'any', 'any', 'injuries', 'or', 'triggers', 'that', 'could', 'have', 'caused', 'the', 'pain']]"
turn_2046_P.wav,Uhm I have been just going to the gym more frequently over the last few months and lifting weights and things like that. But just this week I wasn't even really able to do that either.,whom i have been just going to the gym more frequently over the last few months and lifting weights and things like that but just this week i wasn't even really able to do that either,uhm i have been just going to the gym more frequently over the last few months and lifting weights and things like that but just this week i wasnt even really able to do that either,whom i have been just going to the gym more frequently over the last few months and lifting weights and things like that but just this week i wasnt even really able to do that either,0.011049723756906077,0.027777777777777776,0.027777777777777776,0.05478395061728403,0.945216049382716,35,1,0,0,"[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=36, hyp_start_idx=1, hyp_end_idx=36)]]","[['uhm', 'i', 'have', 'been', 'just', 'going', 'to', 'the', 'gym', 'more', 'frequently', 'over', 'the', 'last', 'few', 'months', 'and', 'lifting', 'weights', 'and', 'things', 'like', 'that', 'but', 'just', 'this', 'week', 'i', 'wasnt', 'even', 'really', 'able', 'to', 'do', 'that', 'either']]","[['whom', 'i', 'have', 'been', 'just', 'going', 'to', 'the', 'gym', 'more', 'frequently', 'over', 'the', 'last', 'few', 'months', 'and', 'lifting', 'weights', 'and', 'things', 'like', 'that', 'but', 'just', 'this', 'week', 'i', 'wasnt', 'even', 'really', 'able', 'to', 'do', 'that', 'either']]"
turn_2047_D.wav,"OK, when you were lifting weights like a few days ago like was there an episode where there was an acute onset of the pain, where it got worse kind of like right away.",okay when you lifting weights like a few days ago like was there an episode where there was an acute onset of the pain where it got worse kind of like right away,ok when you were lifting weights like a few days ago like was there an episode where there was an acute onset of the pain where it got worse kind of like right away,okay when you lifting weights like a few days ago like was there an episode where there was an acute onset of the pain where it got worse kind of like right away,0.042682926829268296,0.058823529411764705,0.058823529411764705,0.08734402852049905,0.912655971479501,32,1,1,0,"[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=3, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='delete', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=4, ref_end_idx=34, hyp_start_idx=3, hyp_end_idx=33)]]","[['ok', 'when', 'you', 'were', 'lifting', 'weights', 'like', 'a', 'few', 'days', 'ago', 'like', 'was', 'there', 'an', 'episode', 'where', 'there', 'was', 'an', 'acute', 'onset', 'of', 'the', 'pain', 'where', 'it', 'got', 'worse', 'kind', 'of', 'like', 'right', 'away']]","[['okay', 'when', 'you', 'lifting', 'weights', 'like', 'a', 'few', 'days', 'ago', 'like', 'was', 'there', 'an', 'episode', 'where', 'there', 'was', 'an', 'acute', 'onset', 'of', 'the', 'pain', 'where', 'it', 'got', 'worse', 'kind', 'of', 'like', 'right', 'away']]"
turn_2048_P.wav,"I think it was more progressive, but five days ago I do feel that there was like just. I was having some pain before that, but then I just noticed while working on I I started having more pain. But yeah I don't think there was anything like sudden that happened though.",i think it was more progressive but five days ago i do feel that there was like just i was having some pain before that but then i just noticed while working on a guy i started having more pain but yeah i don't think there was anything like sudden that happen though,i think it was more progressive but five days ago i do feel that there was like just i was having some pain before that but then i just noticed while working on i i started having more pain but yeah i dont think there was anything like sudden that happened though,i think it was more progressive but five days ago i do feel that there was like just i was having some pain before that but then i just noticed while working on a guy i started having more pain but yeah i dont think there was anything like sudden that happen though,0.026615969581749048,0.057692307692307696,0.05660377358490566,0.09288824383164007,0.9071117561683599,50,2,0,1,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=33, hyp_start_idx=0, hyp_end_idx=33), AlignmentChunk(type='insert', ref_start_idx=33, ref_end_idx=33, hyp_start_idx=33, hyp_end_idx=34), AlignmentChunk(type='substitute', ref_start_idx=33, ref_end_idx=34, hyp_start_idx=34, hyp_end_idx=35), AlignmentChunk(type='equal', ref_start_idx=34, ref_end_idx=50, hyp_start_idx=35, hyp_end_idx=51), AlignmentChunk(type='substitute', ref_start_idx=50, ref_end_idx=51, hyp_start_idx=51, hyp_end_idx=52), AlignmentChunk(type='equal', ref_start_idx=51, ref_end_idx=52, hyp_start_idx=52, hyp_end_idx=53)]]","[['i', 'think', 'it', 'was', 'more', 'progressive', 'but', 'five', 'days', 'ago', 'i', 'do', 'feel', 'that', 'there', 'was', 'like', 'just', 'i', 'was', 'having', 'some', 'pain', 'before', 'that', 'but', 'then', 'i', 'just', 'noticed', 'while', 'working', 'on', 'i', 'i', 'started', 'having', 'more', 'pain', 'but', 'yeah', 'i', 'dont', 'think', 'there', 'was', 'anything', 'like', 'sudden', 'that', 'happened', 'though']]","[['i', 'think', 'it', 'was', 'more', 'progressive', 'but', 'five', 'days', 'ago', 'i', 'do', 'feel', 'that', 'there', 'was', 'like', 'just', 'i', 'was', 'having', 'some', 'pain', 'before', 'that', 'but', 'then', 'i', 'just', 'noticed', 'while', 'working', 'on', 'a', 'guy', 'i', 'started', 'having', 'more', 'pain', 'but', 'yeah', 'i', 'dont', 'think', 'there', 'was', 'anything', 'like', 'sudden', 'that', 'happen', 'though']]"
turn_2049_D.wav,"Oh OK, but it yeah it was progressing and then it got acutely worse with the weight lifting. It sounds like.",oh okay but it yeah it was progressing and then it got acutely worse with the weightlifting it sounds like,oh ok but it yeah it was progressing and then it got acutely worse with the weight lifting it sounds like,oh okay but it yeah it was progressing and then it got acutely worse with the weightlifting it sounds like,0.02857142857142857,0.14285714285714285,0.14285714285714285,0.22857142857142865,0.7714285714285714,18,2,1,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=16, hyp_start_idx=2, hyp_end_idx=16), AlignmentChunk(type='substitute', ref_start_idx=16, ref_end_idx=17, hyp_start_idx=16, hyp_end_idx=17), AlignmentChunk(type='delete', ref_start_idx=17, ref_end_idx=18, hyp_start_idx=17, hyp_end_idx=17), AlignmentChunk(type='equal', ref_start_idx=18, ref_end_idx=21, hyp_start_idx=17, hyp_end_idx=20)]]","[['oh', 'ok', 'but', 'it', 'yeah', 'it', 'was', 'progressing', 'and', 'then', 'it', 'got', 'acutely', 'worse', 'with', 'the', 'weight', 'lifting', 'it', 'sounds', 'like']]","[['oh', 'okay', 'but', 'it', 'yeah', 'it', 'was', 'progressing', 'and', 'then', 'it', 'got', 'acutely', 'worse', 'with', 'the', 'weightlifting', 'it', 'sounds', 'like']]"
turn_204_P.wav,"Yeah, I've just been feeling breathless and it's getting worse. So I wanted to check it out.",yeah i've just been feeling breathless and it's getting worse so i wanted to check it out,yeah ive just been feeling breathless and its getting worse so i wanted to check it out,yeah ive just been feeling breathless and its getting worse so i wanted to check it out,0.0,0.0,0.0,0.0,1.0,17,0,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=17, hyp_start_idx=0, hyp_end_idx=17)]]","[['yeah', 'ive', 'just', 'been', 'feeling', 'breathless', 'and', 'its', 'getting', 'worse', 'so', 'i', 'wanted', 'to', 'check', 'it', 'out']]","[['yeah', 'ive', 'just', 'been', 'feeling', 'breathless', 'and', 'its', 'getting', 'worse', 'so', 'i', 'wanted', 'to', 'check', 'it', 'out']]"
turn_2050_P.wav,Maybe like I did increase my weight like in the last two weeks. So I did feel like a little bit more pain with the increase last week.,maybe like i did increase my weight like in the last two weeks so i did feel like a little bit more pain with the increase last week,maybe like i did increase my weight like in the last two weeks so i did feel like a little bit more pain with the increase last week,maybe like i did increase my weight like in the last two weeks so i did feel like a little bit more pain with the increase last week,0.0,0.0,0.0,0.0,1.0,28,0,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=28, hyp_start_idx=0, hyp_end_idx=28)]]","[['maybe', 'like', 'i', 'did', 'increase', 'my', 'weight', 'like', 'in', 'the', 'last', 'two', 'weeks', 'so', 'i', 'did', 'feel', 'like', 'a', 'little', 'bit', 'more', 'pain', 'with', 'the', 'increase', 'last', 'week']]","[['maybe', 'like', 'i', 'did', 'increase', 'my', 'weight', 'like', 'in', 'the', 'last', 'two', 'weeks', 'so', 'i', 'did', 'feel', 'like', 'a', 'little', 'bit', 'more', 'pain', 'with', 'the', 'increase', 'last', 'week']]"
